File Name,Hot Pixel Count
Masks/image_1028.png,798
Masks/image_1029.png,814
Masks/image_1030.png,868
Masks/image_1031.png,819
Masks/image_1032.png,860
Masks/image_1033.png,933
Masks/image_1034.png,932
Masks/image_1035.png,1003
Masks/image_1036.png,998
Masks/image_1037.png,840
Masks/image_1038.png,855
Masks/image_1039.png,845
Masks/image_1040.png,830
Masks/image_1041.png,871
Masks/image_1042.png,845
Masks/image_1043.png,888
Masks/image_1044.png,838
Masks/image_1045.png,911
Masks/image_1046.png,953
Masks/image_1047.png,987
Masks/image_1048.png,952
Masks/image_1049.png,896
Masks/image_1050.png,863
Masks/image_1051.png,948
Masks/image_1052.png,1010
Masks/image_1053.png,1095
Masks/image_1054.png,926
Masks/image_1055.png,876
Masks/image_1056.png,955
Masks/image_1057.png,1008
Masks/image_1058.png,994
Masks/image_1059.png,886
Masks/image_1060.png,958
Masks/image_1061.png,937
Masks/image_1062.png,924
Masks/image_1063.png,887
Masks/image_1064.png,898
Masks/image_1065.png,896
Masks/image_1066.png,917
Masks/image_1067.png,926
Masks/image_1068.png,966
Masks/image_1069.png,979
Masks/image_1070.png,1014
Masks/image_1071.png,924
Masks/image_1072.png,899
Masks/image_1073.png,938
Masks/image_1074.png,983
Masks/image_1075.png,1022
Masks/image_1076.png,1047
Masks/image_1077.png,1054
Masks/image_1078.png,999
Masks/image_1079.png,1003
Masks/image_1080.png,1089
Masks/image_1081.png,1074
Masks/image_1082.png,1141
Masks/image_1083.png,1216
Masks/image_1084.png,1042
Masks/image_1085.png,958
Masks/image_1086.png,994
Masks/image_1087.png,948
Masks/image_1088.png,1083
Masks/image_1089.png,929
Masks/image_1090.png,930
Masks/image_1091.png,1056
Masks/image_1092.png,1061
Masks/image_1093.png,1077
Masks/image_1094.png,1042
Masks/image_1095.png,986
Masks/image_1096.png,1058
Masks/image_1097.png,997
Masks/image_1098.png,1041
Masks/image_1099.png,1001
Masks/image_1100.png,1096
Masks/image_1101.png,1078
Masks/image_1102.png,1102
Masks/image_1103.png,1088
Masks/image_1104.png,974
Masks/image_1105.png,1075
Masks/image_1106.png,1232
Masks/image_1107.png,1219
Masks/image_1108.png,1239
Masks/image_1109.png,1197
Masks/image_1110.png,1206
Masks/image_1111.png,1162
Masks/image_1112.png,996
Masks/image_1113.png,1080
Masks/image_1114.png,1133
Masks/image_1115.png,1151
Masks/image_1116.png,1176
Masks/image_1117.png,1256
Masks/image_1118.png,1138
Masks/image_1119.png,1228
Masks/image_1120.png,1417
Masks/image_1121.png,1377
Masks/image_1122.png,1381
Masks/image_1123.png,1454
Masks/image_1124.png,1437
Masks/image_1125.png,1459
Masks/image_1126.png,1353
Masks/image_1127.png,1350
Masks/image_1128.png,1299
Masks/image_1129.png,1386
Masks/image_1130.png,1352
Masks/image_1131.png,1324
Masks/image_1132.png,1251
Masks/image_1133.png,1299
Masks/image_1134.png,1394
Masks/image_1135.png,1240
Masks/image_1136.png,1514
Masks/image_1137.png,1516
Masks/image_1138.png,1313
Masks/image_1139.png,1241
Masks/image_1140.png,1081
Masks/image_1141.png,1305
Masks/image_1142.png,1172
Masks/image_1143.png,1235
Masks/image_1144.png,1316
Masks/image_1145.png,1414
Masks/image_1146.png,1301
Masks/image_1147.png,1184
Masks/image_1148.png,1268
Masks/image_1149.png,1299
Masks/image_1150.png,1576
Masks/image_1151.png,1414
Masks/image_1152.png,1388
Masks/image_1153.png,1372
Masks/image_1154.png,1352
Masks/image_1155.png,1502
Masks/image_1156.png,1333
Masks/image_1157.png,1377
Masks/image_1158.png,1422
Masks/image_1159.png,1479
Masks/image_1160.png,1505
Masks/image_1161.png,1492
Masks/image_1162.png,1504
Masks/image_1163.png,1308
Masks/image_1164.png,1170
Masks/image_1165.png,1264
Masks/image_1166.png,1228
Masks/image_1167.png,1268
Masks/image_1168.png,1308
Masks/image_1169.png,1400
Masks/image_1170.png,1450
Masks/image_1171.png,1359
Masks/image_1172.png,1465
Masks/image_1173.png,1514
Masks/image_1174.png,1484
Masks/image_1175.png,1554
Masks/image_1176.png,1528
Masks/image_1177.png,1712
Masks/image_1178.png,1622
Masks/image_1179.png,1790
Masks/image_1180.png,1706
Masks/image_1181.png,1806
Masks/image_1182.png,1575
Masks/image_1183.png,1802
Masks/image_1184.png,1680
Masks/image_1185.png,1832
Masks/image_1186.png,1853
Masks/image_1187.png,1781
Masks/image_1188.png,1788
Masks/image_1189.png,1817
Masks/image_1190.png,1851
Masks/image_1191.png,1656
Masks/image_1192.png,1365
Masks/image_1193.png,1367
Masks/image_1194.png,1415
Masks/image_1195.png,1523
Masks/image_1196.png,973
Masks/image_1197.png,1678
Masks/image_1198.png,1615
Masks/image_1199.png,1556
Masks/image_1200.png,1670
Masks/image_1201.png,1875
Masks/image_1202.png,1859
Masks/image_1203.png,1649
Masks/image_1204.png,1712
Masks/image_1205.png,1791
Masks/image_1206.png,1969
Masks/image_1207.png,2020
Masks/image_1208.png,2108
Masks/image_1209.png,2130
Masks/image_1210.png,2124
Masks/image_1211.png,1933
Masks/image_1212.png,2064
Masks/image_1213.png,2068
Masks/image_1214.png,2018
Masks/image_1215.png,2063
Masks/image_1216.png,1985
Masks/image_1217.png,2067
Masks/image_1218.png,2014
Masks/image_1219.png,2100
Masks/image_1220.png,2064
Masks/image_1221.png,2170
Masks/image_1222.png,2297
Masks/image_1223.png,2254
Masks/image_1224.png,2401
Masks/image_1225.png,2584
Masks/image_1226.png,2657
Masks/image_1227.png,2902
Masks/image_1228.png,2854
Masks/image_1229.png,2877
Masks/image_1230.png,2465
Masks/image_1231.png,2730
Masks/image_1232.png,2695
Masks/image_1233.png,3175
Masks/image_1234.png,2838
Masks/image_1235.png,3099
Masks/image_1236.png,3094
Masks/image_1237.png,3254
Masks/image_1238.png,3651
Masks/image_1239.png,3428
Masks/image_1240.png,2876
Masks/image_1241.png,3653
Masks/image_1242.png,3587
Masks/image_1243.png,2730
Masks/image_1244.png,2877
Masks/image_1245.png,2850
Masks/image_1246.png,2875
Masks/image_1247.png,2840
Masks/image_1248.png,2819
Masks/image_1249.png,2911
Masks/image_1250.png,3087
Masks/image_1251.png,3262
Masks/image_1252.png,3598
Masks/image_1253.png,3419
Masks/image_1254.png,3519
Masks/image_1255.png,3589
Masks/image_1256.png,3527
Masks/image_1257.png,3605
Masks/image_1258.png,3681
Masks/image_1259.png,3665
Masks/image_1260.png,3542
Masks/image_1261.png,1604
Masks/image_1262.png,3808
Masks/image_1263.png,3828
Masks/image_1264.png,3741
Masks/image_1265.png,3960
Masks/image_1266.png,3962
Masks/image_1267.png,3827
Masks/image_1268.png,3648
Masks/image_1269.png,3594
Masks/image_1270.png,3886
Masks/image_1271.png,3738
Masks/image_1272.png,3825
Masks/image_1273.png,3778
Masks/image_1274.png,3659
Masks/image_1275.png,3619
Masks/image_1276.png,3812
Masks/image_1277.png,3311
Masks/image_1278.png,3391
Masks/image_1279.png,3400
Masks/image_1280.png,3567
Masks/image_1281.png,3600
Masks/image_1282.png,3737
Masks/image_1283.png,3834
Masks/image_1284.png,3911
Masks/image_1285.png,4086
Masks/image_1286.png,3941
Masks/image_1287.png,4017
Masks/image_1288.png,4218
Masks/image_1289.png,4244
Masks/image_1290.png,4304
Masks/image_1291.png,3844
Masks/image_1292.png,4222
Masks/image_1293.png,4043
Masks/image_1294.png,4051
Masks/image_1295.png,4044
Masks/image_1296.png,3551
Masks/image_1297.png,3832
Masks/image_1298.png,3863
Masks/image_1299.png,3672
Masks/image_1300.png,3706
Masks/image_1301.png,3415
Masks/image_1302.png,3611
Masks/image_1303.png,4165
Masks/image_1304.png,4218
Masks/image_1305.png,3962
Masks/image_1306.png,3768
Masks/image_1307.png,3924
Masks/image_1308.png,4078
Masks/image_1309.png,3920
Masks/image_1310.png,3803
Masks/image_1311.png,3894
Masks/image_1312.png,3871
Masks/image_1313.png,3968
Masks/image_1314.png,4093
Masks/image_1315.png,3993
Masks/image_1316.png,3922
Masks/image_1317.png,4218
Masks/image_1318.png,4123
Masks/image_1319.png,4264
Masks/image_1320.png,4390
Masks/image_1321.png,4228
Masks/image_1322.png,4316
Masks/image_1323.png,4307
Masks/image_1324.png,4298
Masks/image_1325.png,4394
Masks/image_1326.png,4452
Masks/image_1327.png,4431
Masks/image_1328.png,4437
Masks/image_1329.png,4460
Masks/image_1330.png,4459
Masks/image_1331.png,4450
Masks/image_1332.png,4501
Masks/image_1333.png,4485
Masks/image_1334.png,4581
Masks/image_1335.png,4289
Masks/image_1336.png,4350
Masks/image_1337.png,4519
Masks/image_1338.png,3969
Masks/image_1339.png,4205
Masks/image_1340.png,3964
Masks/image_1341.png,4083
Masks/image_1342.png,4260
Masks/image_1343.png,4405
Masks/image_1344.png,4153
Masks/image_1345.png,4051
Masks/image_1346.png,4312
Masks/image_1347.png,4171
Masks/image_1348.png,4267
Masks/image_1349.png,3747
Masks/image_1350.png,3638
Masks/image_1351.png,3757
Masks/image_1352.png,3739
Masks/image_1353.png,4152
Masks/image_1354.png,3778
Masks/image_1355.png,3652
Masks/image_1356.png,3567
Masks/image_1357.png,3359
Masks/image_1358.png,3209
Masks/image_1359.png,3319
Masks/image_1360.png,3153
Masks/image_1361.png,3088
Masks/image_1362.png,2834
Masks/image_1363.png,2804
Masks/image_1364.png,2849
Masks/image_1365.png,2235
Masks/image_1366.png,2137
Masks/image_1367.png,2179
Masks/image_1368.png,2337
Masks/image_1369.png,1997
Masks/image_1370.png,2125
Masks/image_1371.png,2117
Masks/image_1372.png,2118
Masks/image_1373.png,2239
Masks/image_1374.png,2515
Masks/image_1375.png,2253
Masks/image_1376.png,2221
Masks/image_1377.png,2265
Masks/image_1378.png,2337
Masks/image_1379.png,2145
Masks/image_1380.png,2131
Masks/image_1381.png,2188
Masks/image_1382.png,2102
Masks/image_1383.png,2295
Masks/image_1384.png,2479
Masks/image_1385.png,1977
Masks/image_1386.png,1991
Masks/image_1387.png,2199
Masks/image_1388.png,2092
Masks/image_1389.png,1967
Masks/image_1390.png,2066
Masks/image_1391.png,2070
Masks/image_1392.png,1975
Masks/image_1393.png,2072
Masks/image_1394.png,2310
Masks/image_1395.png,2244
Masks/image_1396.png,2304
Masks/image_1397.png,2666
Masks/image_1398.png,2623
Masks/image_1399.png,2567
Masks/image_1400.png,2403
Masks/image_1401.png,2520
Masks/image_1402.png,2549
Masks/image_1403.png,2252
Masks/image_1404.png,2398
Masks/image_1405.png,2476
Masks/image_1406.png,2528
Masks/image_1407.png,2412
Masks/image_1408.png,2332
Masks/image_1409.png,2636
Masks/image_1410.png,2617
Masks/image_1411.png,2925
Masks/image_1412.png,2984
Masks/image_1413.png,2900
Masks/image_1414.png,3457
Masks/image_1415.png,3623
Masks/image_1416.png,3785
Masks/image_1417.png,3822
Masks/image_1418.png,4085
Masks/image_1419.png,3847
Masks/image_1420.png,4148
Masks/image_1421.png,3916
Masks/image_1422.png,4182
Masks/image_1423.png,3945
Masks/image_1424.png,3526
Masks/image_1425.png,2824
Masks/image_1426.png,2652
Masks/image_1427.png,2403
Masks/image_1428.png,2032
Masks/image_1429.png,1690
Masks/image_1430.png,1111
Masks/image_1431.png,583
Masks/image_1432.png,173
Masks/image_1433.png,899
Masks/image_1434.png,1133
Masks/image_1435.png,1497
Masks/image_1436.png,1401
Masks/image_1437.png,1276
Masks/image_1438.png,1142
Masks/image_1439.png,1171
Masks/image_1440.png,1197
Masks/image_1441.png,1257
Masks/image_1442.png,1178
Masks/image_1443.png,1360
Masks/image_1444.png,1195
Masks/image_1445.png,1282
Masks/image_1446.png,888
Masks/image_1447.png,1002
Masks/image_1448.png,754
Masks/image_1449.png,1286
Masks/image_1450.png,1885
Masks/image_1451.png,1776
Masks/image_1452.png,1679
Masks/image_1453.png,1728
Masks/image_1454.png,1615
Masks/image_1455.png,1589
Masks/image_1456.png,1480
Masks/image_1457.png,1361
Masks/image_1458.png,1357
Masks/image_1459.png,1473
Masks/image_1460.png,1268
Masks/image_1461.png,1311
Masks/image_1462.png,1408
Masks/image_1463.png,1352
Masks/image_1464.png,1302
Masks/image_1465.png,1355
Masks/image_1466.png,1292
Masks/image_1467.png,1236
Masks/image_1468.png,1278
Masks/image_1469.png,1123
Masks/image_1470.png,993
Masks/image_1471.png,973
Masks/image_1472.png,999
Masks/image_1473.png,1074
Masks/image_1474.png,1149
Masks/image_1475.png,1091
Masks/image_1476.png,1159
Masks/image_1477.png,1173
Masks/image_1478.png,1080
Masks/image_1479.png,1077
Masks/image_1480.png,1106
Masks/image_1481.png,1153
Masks/image_1482.png,1003
Masks/image_1483.png,1045
Masks/image_1484.png,1228
Masks/image_1485.png,1063
Masks/image_1486.png,1094
Masks/image_1487.png,1079
Masks/image_1488.png,1114
Masks/image_1489.png,1267
Masks/image_1490.png,1234
Masks/image_1491.png,1195
Masks/image_1492.png,1291
Masks/image_1493.png,1276
Masks/image_1494.png,1277
Masks/image_1495.png,1152
Masks/image_1496.png,1124
Masks/image_1497.png,1009
Masks/image_1498.png,1110
Masks/image_1499.png,1169
Masks/image_1500.png,1194
Masks/image_1501.png,1194
Masks/image_1502.png,1233
Masks/image_1503.png,1227
Masks/image_1504.png,1257
Masks/image_1505.png,1197
Masks/image_1506.png,1231
Masks/image_1507.png,1264
Masks/image_1508.png,1189
Masks/image_1509.png,1258
Masks/image_1510.png,1275
Masks/image_1511.png,1243
Masks/image_1512.png,1293
Masks/image_1513.png,1261
Masks/image_1514.png,1386
Masks/image_1515.png,1408
Masks/image_1516.png,1435
Masks/image_1517.png,1391
Masks/image_1518.png,1304
Masks/image_1519.png,1338
Masks/image_1520.png,1270
Masks/image_1521.png,1197
Masks/image_1522.png,1155
Masks/image_1523.png,1248
Masks/image_1524.png,1241
Masks/image_1525.png,1277
Masks/image_1526.png,1365
Masks/image_1527.png,1265
Masks/image_1528.png,1228
Masks/image_1529.png,1265
Masks/image_1530.png,1218
Masks/image_1531.png,1213
Masks/image_1532.png,1283
Masks/image_1533.png,1191
Masks/image_1534.png,1362
Masks/image_1535.png,1219
Masks/image_1536.png,1228
Masks/image_1537.png,1307
Masks/image_1538.png,1334
Masks/image_1539.png,1367
Masks/image_1540.png,1429
Masks/image_1541.png,1495
Masks/image_1542.png,1449
Masks/image_1543.png,1481
Masks/image_1544.png,1423
Masks/image_1545.png,1498
Masks/image_1546.png,1443
Masks/image_1547.png,1348
Masks/image_1548.png,1342
Masks/image_1549.png,1321
Masks/image_1550.png,1225
Masks/image_1551.png,1294
Masks/image_1552.png,1199
Masks/image_1553.png,1242
Masks/image_1554.png,1195
Masks/image_1555.png,1257
Masks/image_1556.png,1269
Masks/image_1557.png,1267
Masks/image_1558.png,1262
Masks/image_1559.png,1259
Masks/image_1560.png,1371
Masks/image_1561.png,1455
Masks/image_1562.png,1506
Masks/image_1563.png,1550
Masks/image_1564.png,1542
Masks/image_1565.png,1542
Masks/image_1566.png,1565
Masks/image_1567.png,1583
Masks/image_1568.png,1570
Masks/image_1569.png,1536
Masks/image_1570.png,1410
Masks/image_1571.png,1511
Masks/image_1572.png,1476
Masks/image_1573.png,1581
Masks/image_1574.png,1510
Masks/image_1575.png,1600
Masks/image_1576.png,1363
Masks/image_1577.png,1284
Masks/image_1578.png,1462
Masks/image_1579.png,1488
Masks/image_1580.png,1503
Masks/image_1581.png,1413
Masks/image_1582.png,1528
Masks/image_1583.png,1587
Masks/image_1584.png,1516
Masks/image_1585.png,1547
Masks/image_1586.png,1448
Masks/image_1587.png,1439
Masks/image_1588.png,1374
Masks/image_1589.png,1320
Masks/image_1590.png,1349
Masks/image_1591.png,1406
Masks/image_1592.png,1361
Masks/image_1593.png,1392
Masks/image_1594.png,1390
Masks/image_1595.png,1365
Masks/image_1596.png,1474
Masks/image_1597.png,1445
Masks/image_1598.png,1431
Masks/image_1599.png,1428
Masks/image_1600.png,1392
Masks/image_1601.png,1458
Masks/image_1602.png,1352
Masks/image_1603.png,1456
Masks/image_1604.png,1448
Masks/image_1605.png,1425
Masks/image_1606.png,1367
Masks/image_1607.png,1351
Masks/image_1608.png,1443
Masks/image_1609.png,1458
Masks/image_1610.png,1549
Masks/image_1611.png,1688
Masks/image_1612.png,1687
Masks/image_1613.png,1694
Masks/image_1614.png,1582
Masks/image_1615.png,1688
Masks/image_1616.png,1639
Masks/image_1617.png,1649
Masks/image_1618.png,1780
Masks/image_1619.png,1599
Masks/image_1620.png,1515
Masks/image_1621.png,1228
Masks/image_1622.png,1212
Masks/image_1623.png,1205
Masks/image_1624.png,1258
Masks/image_1625.png,1249
Masks/image_1626.png,1383
Masks/image_1627.png,1326
Masks/image_1628.png,1341
Masks/image_1629.png,1297
Masks/image_1630.png,1346
Masks/image_1631.png,1446
Masks/image_1632.png,1470
Masks/image_1633.png,1513
Masks/image_1634.png,1441
Masks/image_1635.png,1559
Masks/image_1636.png,1589
Masks/image_1637.png,1507
Masks/image_1638.png,1491
Masks/image_1639.png,1488
Masks/image_1640.png,1406
Masks/image_1641.png,1409
Masks/image_1642.png,1319
Masks/image_1643.png,1389
Masks/image_1644.png,1409
Masks/image_1645.png,1364
Masks/image_1646.png,1436
Masks/image_1647.png,1399
Masks/image_1648.png,1508
Masks/image_1649.png,1504
Masks/image_1650.png,1506
Masks/image_1651.png,1229
Masks/image_1652.png,1174
Masks/image_1653.png,1344
Masks/image_1654.png,1320
Masks/image_1655.png,1288
Masks/image_1656.png,1177
Masks/image_1657.png,1127
Masks/image_1658.png,1266
Masks/image_1659.png,1235
Masks/image_1660.png,1281
Masks/image_1661.png,1220
Masks/image_1662.png,1248
Masks/image_1663.png,1223
Masks/image_1664.png,1321
Masks/image_1665.png,1192
Masks/image_1666.png,1290
Masks/image_1667.png,1357
Masks/image_1668.png,1374
Masks/image_1669.png,1674
Masks/image_1670.png,1835
Masks/image_1671.png,2030
Masks/image_1672.png,2248
Masks/image_1673.png,2273
Masks/image_1674.png,2435
Masks/image_1675.png,2501
Masks/image_1676.png,2805
Masks/image_1677.png,3090
Masks/image_1678.png,2979
Masks/image_1679.png,3441
Masks/image_1680.png,3050
Masks/image_1681.png,3192
Masks/image_1682.png,3214
Masks/image_1683.png,3043
Masks/image_1684.png,2915
Masks/image_1685.png,2777
Masks/image_1686.png,2739
Masks/image_1687.png,2655
Masks/image_1688.png,2649
Masks/image_1689.png,2655
Masks/image_1690.png,2810
Masks/image_1691.png,2777
Masks/image_1692.png,2608
Masks/image_1693.png,2604
Masks/image_1694.png,2741
Masks/image_1695.png,2445
Masks/image_1696.png,2596
Masks/image_1697.png,2392
Masks/image_1698.png,2277
Masks/image_1699.png,2274
Masks/image_1700.png,2402
Masks/image_1701.png,2500
Masks/image_1702.png,2659
Masks/image_1703.png,2683
Masks/image_1704.png,2505
Masks/image_1705.png,2416
Masks/image_1706.png,2360
Masks/image_1707.png,2527
Masks/image_1708.png,2458
Masks/image_1709.png,2361
Masks/image_1710.png,2409
Masks/image_1711.png,2493
Masks/image_1712.png,2378
Masks/image_1713.png,2558
Masks/image_1714.png,2675
Masks/image_1715.png,2618
Masks/image_1716.png,2602
Masks/image_1717.png,2712
Masks/image_1718.png,2289
Masks/image_1719.png,2143
Masks/image_1720.png,2177
Masks/image_1721.png,2053
Masks/image_1722.png,2204
Masks/image_1723.png,2195
Masks/image_1724.png,2237
Masks/image_1725.png,2204
Masks/image_1726.png,2249
Masks/image_1727.png,2436
Masks/image_1728.png,2579
Masks/image_1729.png,2692
Masks/image_1730.png,2549
Masks/image_1731.png,2763
Masks/image_1732.png,2672
Masks/image_1733.png,2419
Masks/image_1734.png,2496
Masks/image_1735.png,2537
Masks/image_1736.png,2708
Masks/image_1737.png,2451
Masks/image_1738.png,2514
Masks/image_1739.png,2356
Masks/image_1740.png,2469
Masks/image_1741.png,2520
Masks/image_1742.png,2190
Masks/image_1743.png,2101
Masks/image_1744.png,2135
Masks/image_1745.png,1925
Masks/image_1746.png,2028
Masks/image_1747.png,2098
Masks/image_1748.png,2081
Masks/image_1749.png,2233
Masks/image_1750.png,2134
Masks/image_1751.png,2268
Masks/image_1752.png,2159
Masks/image_1753.png,2666
Masks/image_1754.png,2153
Masks/image_1755.png,1953
Masks/image_1756.png,1708
Masks/image_1757.png,1821
Masks/image_1758.png,1679
Masks/image_1759.png,1704
Masks/image_1760.png,1782
Masks/image_1761.png,1906
Masks/image_1762.png,1812
Masks/image_1763.png,1737
Masks/image_1764.png,1645
Masks/image_1765.png,1736
Masks/image_1766.png,1615
Masks/image_1767.png,1547
Masks/image_1768.png,1475
Masks/image_1769.png,1459
Masks/image_1770.png,1235
Masks/image_1771.png,1341
Masks/image_1772.png,1251
Masks/image_1773.png,1299
Masks/image_1774.png,1359
Masks/image_1775.png,1344
Masks/image_1776.png,1245
Masks/image_1777.png,1182
Masks/image_1778.png,1242
Masks/image_1779.png,1214
Masks/image_1780.png,1162
Masks/image_1781.png,1297
Masks/image_1782.png,1144
Masks/image_1783.png,1207
Masks/image_1784.png,1108
Masks/image_1785.png,1215
Masks/image_1786.png,1265
Masks/image_1787.png,1177
Masks/image_1788.png,1226
Masks/image_1789.png,1214
Masks/image_1790.png,1265
Masks/image_1791.png,1142
Masks/image_1792.png,1165
Masks/image_1793.png,1110
Masks/image_1794.png,1062
Masks/image_1795.png,1115
Masks/image_1796.png,1133
Masks/image_1797.png,1052
Masks/image_1798.png,1106
Masks/image_1799.png,1040
Masks/image_1800.png,1005
Masks/image_1801.png,993
Masks/image_1802.png,1048
Masks/image_1803.png,1147
Masks/image_1804.png,1183
Masks/image_1805.png,1214
Masks/image_1806.png,1154
Masks/image_1807.png,1170
Masks/image_1808.png,1110
Masks/image_1809.png,1177
Masks/image_1810.png,1114
Masks/image_1811.png,1085
Masks/image_1812.png,1136
Masks/image_1813.png,1198
Masks/image_1814.png,1075
Masks/image_1815.png,1102
Masks/image_1816.png,1066
Masks/image_1817.png,1105
Masks/image_1818.png,1127
Masks/image_1819.png,1123
Masks/image_1820.png,1089
Masks/image_1821.png,1137
Masks/image_1822.png,1121
Masks/image_1823.png,1205
Masks/image_1824.png,1221
Masks/image_1825.png,1217
Masks/image_1826.png,1108
Masks/image_1827.png,1117
Masks/image_1828.png,1065
Masks/image_1829.png,1148
Masks/image_1830.png,1270
Masks/image_1831.png,1293
Masks/image_1832.png,1244
Masks/image_1833.png,1165
Masks/image_1834.png,1262
Masks/image_1835.png,1259
Masks/image_1836.png,1208
Masks/image_1837.png,1159
Masks/image_1838.png,1216
Masks/image_1839.png,1193
Masks/image_1840.png,1209
Masks/image_1841.png,1338
Masks/image_1842.png,1239
Masks/image_1843.png,1345
Masks/image_1844.png,1197
Masks/image_1845.png,1259
Masks/image_1846.png,1265
Masks/image_1847.png,1282
Masks/image_1848.png,1135
Masks/image_1849.png,1061
Masks/image_1850.png,1087
Masks/image_1851.png,1153
Masks/image_1852.png,1178
Masks/image_1853.png,1297
Masks/image_1854.png,1245
Masks/image_1855.png,1290
Masks/image_1856.png,1298
Masks/image_1857.png,1288
Masks/image_1858.png,1268
Masks/image_1859.png,1283
Masks/image_1860.png,1305
Masks/image_1861.png,1306
Masks/image_1862.png,1308
Masks/image_1863.png,1356
Masks/image_1864.png,1452
Masks/image_1865.png,1263
Masks/image_1866.png,1130
Masks/image_1867.png,1220
Masks/image_1868.png,1077
Masks/image_1869.png,998
Masks/image_1870.png,1200
Masks/image_1871.png,1237
Masks/image_1872.png,1265
Masks/image_1873.png,1227
Masks/image_1874.png,1189
Masks/image_1875.png,1215
Masks/image_1876.png,1323
Masks/image_1877.png,1196
Masks/image_1878.png,1173
Masks/image_1879.png,1133
Masks/image_1880.png,1196
Masks/image_1881.png,1261
Masks/image_1882.png,1227
Masks/image_1883.png,1198
Masks/image_1884.png,1232
Masks/image_1885.png,1250
Masks/image_1886.png,1351
Masks/image_1887.png,1378
Masks/image_1888.png,1281
Masks/image_1889.png,1229
Masks/image_1890.png,1277
Masks/image_1891.png,1379
Masks/image_1892.png,1488
Masks/image_1893.png,1501
Masks/image_1894.png,1366
Masks/image_1895.png,1366
Masks/image_1896.png,1481
Masks/image_1897.png,1424
Masks/image_1898.png,1503
Masks/image_1899.png,1501
Masks/image_1900.png,1556
Masks/image_1901.png,1427
Masks/image_1902.png,1369
Masks/image_1903.png,1684
Masks/image_1904.png,1416
Masks/image_1905.png,1538
Masks/image_1906.png,1450
Masks/image_1907.png,1384
Masks/image_1908.png,1354
Masks/image_1909.png,1232
Masks/image_1910.png,1263
Masks/image_1911.png,1288
Masks/image_1912.png,1358
Masks/image_1913.png,1385
Masks/image_1914.png,1583
Masks/image_1915.png,1767
Masks/image_1916.png,1690
Masks/image_1917.png,1804
Masks/image_1918.png,1917
Masks/image_1919.png,1972
Masks/image_1920.png,1886
Masks/image_1921.png,2157
Masks/image_1922.png,2063
Masks/image_1923.png,2107
Masks/image_1924.png,2044
Masks/image_1925.png,2092
Masks/image_1926.png,2115
Masks/image_1927.png,2130
Masks/image_1928.png,2239
Masks/image_1929.png,2248
Masks/image_1930.png,2222
Masks/image_1931.png,2145
Masks/image_1932.png,2140
Masks/image_1933.png,2070
Masks/image_1934.png,2067
Masks/image_1935.png,2110
Masks/image_1936.png,2107
Masks/image_1937.png,2195
Masks/image_1938.png,2024
Masks/image_1939.png,2029
Masks/image_1940.png,1984
Masks/image_1941.png,1934
Masks/image_1942.png,1803
Masks/image_1943.png,1693
Masks/image_1944.png,1623
Masks/image_1945.png,1414
Masks/image_1946.png,1143
Masks/image_1947.png,1053
Masks/image_1948.png,865
Masks/image_1949.png,920
Masks/image_1950.png,1022
Masks/image_1951.png,893
Masks/image_1952.png,739
Masks/image_1953.png,726
Masks/image_1954.png,732
Masks/image_1955.png,743
Masks/image_1956.png,719
Masks/image_1957.png,740
Masks/image_1958.png,655
Masks/image_1959.png,674
Masks/image_1960.png,566
Masks/image_1961.png,622
Masks/image_1962.png,623
Masks/image_1963.png,671
Masks/image_1964.png,683
Masks/image_1965.png,680
Masks/image_1966.png,687
Masks/image_1967.png,667
Masks/image_1968.png,624
Masks/image_1969.png,658
Masks/image_1970.png,714
Masks/image_1971.png,772
Masks/image_1972.png,762
Masks/image_1973.png,800
Masks/image_1974.png,845
Masks/image_1975.png,848
Masks/image_1976.png,849
Masks/image_1977.png,861
Masks/image_1978.png,865
Masks/image_1979.png,817
Masks/image_1980.png,693
Masks/image_1981.png,705
Masks/image_1982.png,751
Masks/image_1983.png,713
Masks/image_1984.png,730
Masks/image_1985.png,859
Masks/image_1986.png,745
Masks/image_1987.png,742
Masks/image_1988.png,716
Masks/image_1989.png,749
Masks/image_1990.png,723
Masks/image_1991.png,756
Masks/image_1992.png,768
Masks/image_1993.png,824
Masks/image_1994.png,820
Masks/image_1995.png,838
Masks/image_1996.png,931
Masks/image_1997.png,885
Masks/image_1998.png,952
Masks/image_1999.png,999
Masks/image_2000.png,1023
Masks/image_2001.png,1062
Masks/image_2002.png,1058
